Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M0138;PAUTE;-78,7628;-2,8;2194;1983;103,9;66;156,4;77,2;81,2;15,6;38,5;29,3;34,3;94,7;64;71,8
M0138;PAUTE;-78,7628;-2,8;2194;1984;40,3;104,4;89,6;145,1;97,2;61,9;52,6;23,9;32,7;34,7;73,5;22,5
M0138;PAUTE;-78,7628;-2,8;2194;1985;45,9;16,7;29,3;90,2;60,5;34,2;43,2;58,4;28,5;44;24,7;26,4
M0138;PAUTE;-78,7628;-2,8;2194;1986;16,4;88,6;77,5;0;;;;;;0;0;0
M0138;PAUTE;-78,7628;-2,8;2194;1987;;;;;;;;;;;;
M0138;PAUTE;-78,7628;-2,8;2194;1988;;;;;;35,9;49,4;40,3;24,1;117;70,8;78
M0138;PAUTE;-78,7628;-2,8;2194;1989;82,3;119,1;179,7;19,5;26,3;71,1;45,4;7,6;20,7;164,3;12,3;42,1
M0138;PAUTE;-78,7628;-2,8;2194;1990;28,7;40,8;32,5;81,7;24,9;43,7;18,9;32,7;32,9;83,8;63,1;115,4
M0138;PAUTE;-78,7628;-2,8;2194;1991;37;36,2;47,4;71,8;75,6;51;25,2;35;19,8;30;93,1;64,4
M0138;PAUTE;-78,7628;-2,8;2194;1992;26,9;55;72,7;54;50,4;52,4;41,7;15,3;28,3;32,7;77,9;83,6
M0138;PAUTE;-78,7628;-2,8;2194;1993;26,7;137,7;195,6;73,5;43,1;27,9;44,3;24,4;22,1;100,4;83,9;198,9
M0138;PAUTE;-78,7628;-2,8;2194;1994;62,9;36;110;112,2;61,4;64,1;69,2;81,9;24;98,8;113,7;42,6
M0138;PAUTE;-78,7628;-2,8;2194;1995;6,3;31;42,3;71,8;76,8;24,1;63;11,7;28,2;40,3;133,5;108,6
M0138;PAUTE;-78,7628;-2,8;2194;1996;93,1;176,5;100;126,4;98;41,7;53,5;33,2;39,2;114,4;31,4;50,1
M0138;PAUTE;-78,7628;-2,8;2194;1997;93,5;64,9;69,5;66,1;29,6;30,9;48,2;41,7;95,5;70,1;140,6;57,4
M0138;PAUTE;-78,7628;-2,8;2194;1998;38,9;65,5;82,2;100;50,7;43,6;68,4;29,7;11,9;;73,7;16
M0138;PAUTE;-78,7628;-2,8;2194;1999;62,6;70,5;216,8;69,2;84,4;56,1;47,8;58,7;88;64,3;32;190,4
M0138;PAUTE;-78,7628;-2,8;2194;2000;88,5;235,6;134,3;93,1;98,8;70,4;10,5;46,9;113,2;12,5;27,5;42,3
M0138;PAUTE;-78,7628;-2,8;2194;2001;50,7;24,1;53,4;73,8;45,3;75,9;28,3;27,9;40;26,3;59,7;58,3
M0138;PAUTE;-78,7628;-2,8;2194;2002;21,6;38,8;72,2;90,8;63,8;49,2;26,3;25;26,7;85;79,6;58,8
M0138;PAUTE;-78,7628;-2,8;2194;2003;29;70,3;102,2;82,8;70,4;53,4;30,9;10;39,5;63,4;101,9;37,4
M0138;PAUTE;-78,7628;-2,8;2194;2004;18,2;46,3;60;88,1;42,8;50,3;65,9;13,5;70;70,6;138,6;59,9
M0138;PAUTE;-78,7628;-2,8;2194;2005;29,4;83,5;122;128;14,5;54,3;26;11,1;15,3;88,4;42,6;133,6
M0138;PAUTE;-78,7628;-2,8;2194;2006;61,4;32,7;112,6;120,3;31,3;64,4;11,2;26,8;37,1;29;98;99,7
M0138;PAUTE;-78,7628;-2,8;2194;2007;52,9;15,7;92,9;118,9;48,7;96,2;19,1;66,6;39,4;64,5;104,9;77,1
M0138;PAUTE;-78,7628;-2,8;2194;2008;50,2;111,3;113,8;96,7;111,4;60,4;42,8;47,6;38,6;;139;73,5
M0138;PAUTE;-78,7628;-2,8;2194;2009;87,9;52,6;91,1;90;66;40,4;28,9;24;23;68,6;28,6;90,9
M0138;PAUTE;-78,7628;-2,8;2194;2010;23,6;43,8;34,8;92,6;106,1;100,8;96,9;29,8;25,6;47,2;134,9;116,5
M0138;PAUTE;-78,7628;-2,8;2194;2011;90,9;111,3;78,4;174,5;86,8;48,5;102,1;46,8;62,8;75,9;86,8;124,4
M0138;PAUTE;-78,7628;-2,8;2194;2012;97,6;118,9;49,8;102;53,3;49,4;40,6;32,2;14,2;147,8;90,1;56,5
M0138;PAUTE;-78,7628;-2,8;2194;2013;27,8;114;47,6;26;137,7;64,2;56,6;21,8;31,7;121,5;166;74,7
M0138;PAUTE;-78,7628;-2,8;2194;2014;60,7;35;123,6;55,9;112,1;83,1;49,8;38,5;43;114,3;66,2;69,9
M0138;PAUTE;-78,7628;-2,8;2194;2015;51,4;23,6;153,1;46;24,9;101,7;65,7;19,5;23,3;66,1;41,3;20,9
M0138;PAUTE;-78,7628;-2,8;2194;2016;41,8;48,7;94,5;117,5;34,4;86,1;;;;;;
M0139;GUALACEO;-78,7806;-2,8981;2230;1963;;;;;28,5;44,5;25,9;2,9;3,8;104,7;115,8;64,3
M0139;GUALACEO;-78,7806;-2,8981;2230;1964;8,4;16,8;18,4;77,8;33,1;76,5;21,5;35,7;70,8;40,9;43,4;63,5
M0139;GUALACEO;-78,7806;-2,8981;2230;1965;34,5;28,4;1,7;138,9;51;29,9;7,6;20,7;24,8;81,1;97,6;64,4
M0139;GUALACEO;-78,7806;-2,8981;2230;1966;36,5;98,5;88,1;67,4;25,6;25,7;27,4;14,8;31,6;45,6;97,8;71,8
M0139;GUALACEO;-78,7806;-2,8981;2230;1967;48;85;30,2;51,5;55,5;54,2;47,7;41,9;23,9;44,2;28,1;35,4
M0139;GUALACEO;-78,7806;-2,8981;2230;1968;;;196,2;27,3;25;53,4;47,2;30,4;39,6;36,1;9,2;82
M0139;GUALACEO;-78,7806;-2,8981;2230;1969;47,4;130,6;91,1;175,5;50,9;40,3;16,6;28,7;40,4;74,9;116,1;105,9
M0139;GUALACEO;-78,7806;-2,8981;2230;1970;32,9;113,1;80,3;84,1;114,7;83,4;51,5;56,3;74,6;171,6;200,5;184,6
M0139;GUALACEO;-78,7806;-2,8981;2230;1971;68,5;104,6;;94,2;37,7;;51,1;58,5;32,8;92,1;27,8;43
M0139;GUALACEO;-78,7806;-2,8981;2230;1972;136,8;99;167,4;124,3;51,8;52,9;74,6;58,3;39,1;80,5;151,9;51,3
M0139;GUALACEO;-78,7806;-2,8981;2230;1973;23,1;97,7;61,5;95,9;;43,4;47,9;47,3;72,7;51;43,1;100,1
M0139;GUALACEO;-78,7806;-2,8981;2230;1974;41,5;123,6;90,3;73,1;55,2;49,6;60,2;15,5;52,3;58,1;110,8;64,9
M0139;GUALACEO;-78,7806;-2,8981;2230;1975;21,1;110,7;93,4;97,4;111,8;108,9;89,7;28;28;74,9;114,2;35,3
M0139;GUALACEO;-78,7806;-2,8981;2230;1976;42,5;67,3;93;76,9;;47,1;24,5;37,8;2,6;;98,8;53,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1977;30,2;24,4;94,4;;30,5;63,5;16,6;27,3;61,5;;53,9;28,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1978;20,1;42,9;193;107,7;68,9;71,1;26,3;21,1;58,5;62,7;19;113,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1979;22,7;45,3;116;162,4;73,9;17,3;18,3;18,1;23,1;8;66,5;50,8
M0139;GUALACEO;-78,7806;-2,8981;2230;1980;118,6;111,9;54,7;64,9;21,5;26,8;42,3;37,9;35,9;104,8;130,7;108,4
M0139;GUALACEO;-78,7806;-2,8981;2230;1981;76,5;48,8;113,1;27,8;16,2;20,7;56;26,8;35,2;43,3;19;145
M0139;GUALACEO;-78,7806;-2,8981;2230;1982;136,9;74,4;21,2;73,4;90,3;46,9;47,7;;8,6;127;75,7;93,9
M0139;GUALACEO;-78,7806;-2,8981;2230;1983;60,5;51,9;142,3;128,5;66,6;9,1;12,9;14,6;17,9;57,2;85,5;68,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1984;46,8;108,6;81,7;88,9;77;41,2;26,8;10,7;40,7;44,6;114,3;24,1
M0139;GUALACEO;-78,7806;-2,8981;2230;1985;95,4;17;26,4;82;49,4;26,6;26;23;34,4;57;34,2;62,9
M0139;GUALACEO;-78,7806;-2,8981;2230;1986;56,8;45,8;50,8;43,5;39,6;9,3;;;;82,2;89,4;44,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1987;28,7;47,4;176,4;133,1;70,6;0;45,2;16,4;0;0;43,9;22
M0139;GUALACEO;-78,7806;-2,8981;2230;1988;0;118,6;41,1;200,8;98,2;38,4;;27,5;37,9;105,7;106,7;85,7
M0139;GUALACEO;-78,7806;-2,8981;2230;1989;79,5;114,8;213,7;23,5;34,6;51,2;36,2;8,5;26,8;126,5;48,7;55,1
M0139;GUALACEO;-78,7806;-2,8981;2230;1990;73,5;88,9;56,8;56,8;22,3;32,9;41,5;22,7;21,1;114,4;81,1;85,9
M0139;GUALACEO;-78,7806;-2,8981;2230;1991;84,2;40,4;80,2;47;42,6;45,8;;;56,3;45,2;101,7;39,3
M0139;GUALACEO;-78,7806;-2,8981;2230;1992;28,6;57,6;86,3;53,2;27,6;49,3;14,6;11,2;32,7;8,2;90,3;70,3
M0139;GUALACEO;-78,7806;-2,8981;2230;1993;13,4;77,5;183,8;80;41;10,3;;;1,8;90,9;39,7;141,7
M0139;GUALACEO;-78,7806;-2,8981;2230;1994;83,7;16,9;118;;0;53,3;73,5;47,5;18,7;136,4;114,7;54,7
M0139;GUALACEO;-78,7806;-2,8981;2230;1995;5;54,5;27;74,8;71,5;35,3;38,1;3,9;10,6;46,2;104,5;95,2
M0139;GUALACEO;-78,7806;-2,8981;2230;1996;127,1;146;;;84,3;;40,8;38,3;58,7;116,8;30,3;28,4
M0139;GUALACEO;-78,7806;-2,8981;2230;1997;118,4;48,9;64,4;43,1;44,3;52,8;25,3;;68,9;57,7;133,2;103,1
M0139;GUALACEO;-78,7806;-2,8981;2230;1998;35,6;69,1;110,6;112,4;106,6;21,7;59,8;14,8;2,8;105,7;144,2;9,7
M0139;GUALACEO;-78,7806;-2,8981;2230;1999;74,7;167;193;76,9;104,9;45,7;41;27,4;91,3;;;
M0139;GUALACEO;-78,7806;-2,8981;2230;2001;43,1;50;47,4;79,5;67,3;67,4;11,8;22,2;50,3;60,7;108,5;54,8
M0139;GUALACEO;-78,7806;-2,8981;2230;2002;61,4;78,9;60,3;84;102,7;31,6;22,7;15,2;7,5;103;85,3;87
M0139;GUALACEO;-78,7806;-2,8981;2230;2003;48;24,3;103,9;99,5;44,4;47,3;23,3;7,4;53,7;100,6;90,5;49,1
M0139;GUALACEO;-78,7806;-2,8981;2230;2004;26,4;96,1;65,6;112,6;73,6;33,7;25,1;13,4;81;43,2;152,8;84,3
M0139;GUALACEO;-78,7806;-2,8981;2230;2005;65,2;91,2;172,9;95,8;26,4;57,1;14,4;12,1;16,9;116;44,3;153
M0139;GUALACEO;-78,7806;-2,8981;2230;2006;100;152,4;81,7;119,7;26,6;44,2;10;;23,6;98,6;116,3;117,8
M0139;GUALACEO;-78,7806;-2,8981;2230;2007;56,6;10,3;74,5;130,1;68;87,9;14,4;60;41,5;113;100,5;90,9
M0139;GUALACEO;-78,7806;-2,8981;2230;2008;82,9;157,7;151;116,2;130;53,8;21,2;43;41,2;125,8;158,1;88,2
M0139;GUALACEO;-78,7806;-2,8981;2230;2009;131,8;36,9;93,7;183,9;69,8;31,4;18,7;17,7;9,8;60;43,8;42,3
M0139;GUALACEO;-78,7806;-2,8981;2230;2010;15,1;75,4;36,4;107,3;87,1;96,3;79;37,6;33,7;72,9;175,4;140,8
M0139;GUALACEO;-78,7806;-2,8981;2230;2011;134,8;130,1;90,7;154,3;76;53,9;103,8;28,8;50,9;66,4;201,2;363,3
M0139;GUALACEO;-78,7806;-2,8981;2230;2012;105;118,8;100,8;161;55,9;47,7;34,8;17,2;7,6;147,5;91,4;72,2
M0139;GUALACEO;-78,7806;-2,8981;2230;2013;30,8;117,2;42,6;24,8;94,8;55,3;40,4;17,6;27,1;89,5;39,2;53,8
M0139;GUALACEO;-78,7806;-2,8981;2230;2014;91,3;46,5;129,9;59,5;122;33,1;34,5;20,8;32,1;85,8;89,9;72,6
M0139;GUALACEO;-78,7806;-2,8981;2230;2015;56,4;24,8;167,3;53,4;38,9;61,7;46,3;13,6;11,2;41,7;53,2;24,9
M0139;GUALACEO;-78,7806;-2,8981;2230;2016;15,7;34,4;102,1;129,5;31,6;84,7;11,5;29,1;57,4;;;
M0139;GUALACEO;-78,7806;-2,8981;2230;2017;;;;;128,2;100,7;38,2;20,8;26,3;29,5;87;114,7
M0139;GUALACEO;-78,7806;-2,8981;2230;2018;80,6;85,1;34,5;105,4;92,1;21,3;10,4;31,5;27,8;47,6;248,9;57,8
M0139;GUALACEO;-78,7806;-2,8981;2230;2019;90,2;53,4;97,7;;;;;;;;;
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1969;;;;236,8;77,7;52,5;7,7;20,5;54,5;137,1;122,2;123,1
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1970;105,6;148,6;57,8;78,2;106,4;50,4;21,8;27,1;38,9;125,5;166,5;51,4
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1971;76,5;95;190,2;114,8;67,6;84,2;36,3;29,5;36,4;162,7;20;145,7
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1972;115,5;83,5;145,9;80;15,6;17,6;24,4;13,5;20,7;30,7;205,3;82,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1973;54,7;86,5;51,8;183,7;44,5;64,9;52,2;58,2;70,4;16,8;25,3;102,2
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1974;25,3;159,6;62,5;136,4;40,4;57,4;43,1;12,8;130,1;97,3;120,6;48,9
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1975;20,2;119,1;44,1;154,4;160,9;57,5;53,5;64,5;59,2;18,9;86,7;88
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1976;33,2;80,4;32,3;72,7;124,9;138,1;29,2;36,3;30,6;52,7;73,2;19,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1977;102;52,1;45,3;131,9;19;71,8;10;36,5;55,7;161,2;107,7;74,9
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1978;30,1;85,7;145,9;146,3;67,8;39;27,5;4,5;84,9;15,9;39,3;102,7
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1979;18,1;42,7;138,6;115,8;109,1;17;13,4;56,5;18,9;32,1;57,3;2,4
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1980;86,1;153,7;61,1;131,4;21,5;14;33,4;23,3;56,6;162;113,3;115,6
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1981;86,5;52;110,7;142,2;45,3;33,6;35;33,6;10,9;103,2;91,8;63,2
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1982;74,5;10,1;125,5;200,4;138,7;5,4;21,7;14,2;50,2;202;56,8;80,1
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1983;18,2;73,6;111,3;177,1;120,5;8,2;9,4;9,2;10,5;98,2;45,6;106,7
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1984;28,7;134,7;97;185,7;97,6;27,7;24,5;15,5;78;100;79,7;28,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1985;94,6;22,3;27,5;53,4;52,1;32,3;16,2;22,8;31,7;55,6;78,3;106,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1986;20;137,6;104,3;89,3;50,5;0;19,9;30,8;15,7;77;79,6;102,1
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1987;5,8;62;82,7;111,4;108,6;9,1;10;17;26,4;;52,1;55,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1988;134,4;96,5;71,4;157,3;83,2;27,7;20,5;20,8;42,5;;143,7;90,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1989;104,7;60,7;169,7;34,9;35,9;59,3;54,1;6,2;53,2;161,9;19,4;27
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1990;88,3;93,2;43,2;166,3;33,1;27,1;20,1;23;12,1;201;73,3;47,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1991;33,3;81,3;150,7;34,7;49,3;30,8;23,9;7;38,6;56,4;125,1;53,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1992;2,7;102,4;65,2;164;50,9;30,2;10,8;5,3;106,9;74,8;94,1;70,3
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1993;96,4;145;214,9;121,9;61,1;14,7;30,9;16,5;44;115;92,9;128,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1995;;;;;;;50,8;4,3;5,6;85,8;89,2;
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1996;82,9;138,2;88,7;92,4;60,4;99,2;;;34,2;98,6;43,6;83,3
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1997;73,5;6;114;112,5;40,1;43,3;11,7;4,1;57,4;78,9;93,3;53,9
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1998;31,5;118,7;147,5;46,5;105,2;8,1;31,2;28,8;8,8;;78,2;28,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;1999;115,4;88,7;208,1;191,6;96,2;73;22,4;22,6;67,4;28,1;43,5;135,8
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2000;29,2;;;;;;30;;;;;92,4
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2001;94,6;59,3;138;73,6;46;42,3;8,6;20,2;27,3;33,2;65,4;60,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2002;34,6;18,3;73,1;;;;;;;;72,6;4
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2003;37,8;16,3;47,1;85,4;54,6;39,1;24,2;;;;;
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2004;;;;;;;;3,7;73,1;68;179,8;105,5
M0140;UCUBAMBA;-78,87472222;-2,870277778;2510;2005;39,2;0,6;195,7;74,3;45,6;;;;;;;
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1963;;;;;;;;;;;;176,9
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1964;28,4;63,4;69,4;169,9;94,7;146,6;44,8;108,9;156;43,9;78,3;73,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1965;78,1;50;84,8;210,8;150,8;100,8;72,3;75,4;112;111,4;131,1;77,2
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1966;111,8;100,9;111,9;90,4;83,1;66,7;82,3;62,3;71,8;72;71,7;68,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1967;127,5;119,1;83,8;96,7;90,1;127,1;148,9;115,6;52,6;156,1;55,8;26,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1968;104,9;100;195;66,2;75,3;117,8;140,8;71,7;69,7;152;61,7;23,2
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1969;73,5;107,7;117,8;208,6;72,3;138,1;66,7;116,7;91,3;93,3;157,7;142,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1970;111,8;188,2;124,5;139;130,4;115,3;101,2;103,5;93,9;159,5;116,9;93,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1971;103,3;162,5;253,2;86,9;74,1;112,7;95,2;113,3;110,4;111,4;58,4;61,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1972;137,1;82,3;229,8;103,5;94;142,7;123,4;43,8;72,7;34,5;179,5;112,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1973;102;98,3;76,3;154,9;129,6;69,8;119,5;116,3;129,2;43,2;83,4;103
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1974;50,9;132,4;109,5;113,1;120,9;124,1;152,2;98,4;160,9;141,3;146,1;90,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1975;94,3;151;132,5;124,1;166,4;168,1;158;124;53,3;190,2;113,8;58,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1976;124,9;114;94,4;196,4;141,3;129,6;170,2;96,2;72,8;79,2;137,3;106,2
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1977;131,5;94;106,5;175,6;79,9;114,3;65,8;64,5;87,8;102,5;30,4;123,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1978;62,5;72;154,2;181,6;121,7;141,7;108,5;74,5;148,7;63,5;53,1;126,2
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1979;35,5;72,4;149,6;147,7;91,8;71,2;69;95,9;82,5;49,7;60,2;59,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1980;119,3;120,2;128,8;156,6;75,3;91;116;69;46,4;157,9;172,9;111,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1981;54,8;168;250,1;145,4;114,5;88,3;89,5;64,3;64,1;73,8;33;144,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1982;102,4;60,8;89,1;144,1;178,1;53,9;111,4;79,1;118,8;171,6;85,8;186
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1983;146,9;104,9;166,6;149,7;187,8;59,3;50,5;71,1;56,9;140,5;77;156,6
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1984;50,2;179,2;142,2;162,6;102,7;93;77,8;70,3;119,9;116,8;82,9;71,4
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1985;67,7;43,8;27,5;129,5;72,6;90,3;89,8;67,7;53,4;71,4;82,2;127
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1986;75;79,3;100,8;153,5;90,1;54,3;97,4;26,3;97,6;112,2;101,5;66,6
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1987;66,1;114,8;97,1;147,6;119,2;48,6;86,4;68,5;86,8;94,3;97,6;34,6
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1988;149,8;140,9;52,8;264,4;102,2;53,2;81,8;;45,1;121,4;163,9;121,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1989;171,2;175,2;159,7;80;81,6;125,1;95;31,8;93,8;103,2;27,2;22,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1990;101,5;62,7;118,8;140,5;128,4;89,3;81,8;55,1;;153,9;91,2;55,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1991;42,8;63,1;126,1;102;131;;118,9;87,1;61,7;100,4;158,6;88,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1992;40,2;109,8;152,6;;88,5;;58,8;39,6;;;;89,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1993;130,9;156,7;199,2;149,2;86,5;83,2;99,5;54;66,3;73,9;74,1;122,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1994;98,2;112,6;175,5;164,9;120,1;122,1;120,6;143,2;96,5;38,2;110;96,2
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1995;48,7;78,7;112,9;113,7;;;;21,9;59,5;138,3;155,1;179,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1996;120,4;141,2;190,5;250,8;168,1;73,6;162;68,4;92,7;181,2;37,8;63,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1997;118,1;117;165,8;203,6;104,6;52,6;116,4;68,6;50,2;82,7;287,3;101,8
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1998;50,8;191,4;190;129,1;148;117,7;132,2;62,8;30,4;;57,7;40,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;1999;139,4;196,4;170,5;227,1;189,1;;113;95,7;127,7;63,4;43,9;179,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2000;;207;150,5;191;223,7;103,1;61,8;68,3;214,1;48,9;35,6;50,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2001;151,1;87,1;165,8;123;107,6;139,8;94,9;89,3;65,3;39,3;;
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2002;82,7;90,9;116,7;128;126,8;57,5;83,4;59,7;;155,1;121,1;105,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2003;37,5;46,8;87;138,5;135,3;96,6;71,9;30,9;59,6;85,2;138;98,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2004;55,9;117,2;99,4;174,1;126,7;120,2;74,5;54,5;86;84;128,4;140,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2005;59;146,6;219;115,8;91,3;125;40,6;35,7;43,9;55,8;73,6;210,9
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2006;122,7;126,1;174,9;164,5;76,7;89,7;40,5;65,7;54,6;57;190,4;141,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2007;106,8;36,3;167;170,8;107,5;209,3;35,3;104,7;58,7;115,4;147,2;107,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2008;148,2;223,9;158,5;196,8;201,4;96,6;109,4;79,6;82,6;152,9;121,3;70,8
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2009;169,3;110,5;106;127,9;74;100,5;81;60,5;;97,2;77;96,7
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2010;68,1;136,9;80;109,6;126,9;111;84;39,5;38,3;36,1;48,1;85,8
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2011;115,3;83,3;75,6;215,9;112,1;;135;53,6;81,5;101,6;122;111,5
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2012;130,3;129,5;91,3;70,6;55,1;60,3;44,2;52,1;22,5;80,2;102,1;58,9
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2013;69,1;85,1;69,7;36,8;148,7;107,6;101,9;41,5;32,8;71,5;26,3;58,1
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2014;86,1;47,9;139,8;69,3;119;66;68,8;52,5;83,5;106,6;73,2;53,9
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2015;96,8;38;110,3;110,2;48,1;95;103,5;49;30,4;96,6;51,4;31,6
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2016;58,4;87,2;134,9;152,8;106,8;122,4;46,7;36,4;68,9;66,9;42,9;104,3
M0141;EL LABRADO;-79,07305556;-2,732777778;3335;2017;86,3;98,8;169,6;107,6;122,2;78,5;69,8;30,3;35,1;86,6;78,9;53,7
M0142;SARAGURO;-79,2321;-3,6121;2525;1960;47,3;92,1;113,1;45,6;74,3;11,1;25;11,6;32,9;61,8;38,5;22,9
M0142;SARAGURO;-79,2321;-3,6121;2525;1961;90,1;30,8;120,8;115;40,7;89,2;35,4;32,6;37,1;;;
M0142;SARAGURO;-79,2321;-3,6121;2525;1962;114;116,7;174,7;113,3;65,4;64,1;45,6;43,1;65,5;69;88,5;63,8
M0142;SARAGURO;-79,2321;-3,6121;2525;1963;230,8;203,8;38,1;90,7;74,2;23,7;8,7;0;7,9;43,6;40,8;108,6
M0142;SARAGURO;-79,2321;-3,6121;2525;1964;50,6;40,3;28,7;83,4;25,3;102,6;19,5;107,5;;33,1;39;26,5
M0142;SARAGURO;-79,2321;-3,6121;2525;1965;44;24,2;8,7;133,2;46,6;69;45,8;37,5;13,6;15,6;68,1;76,6
M0142;SARAGURO;-79,2321;-3,6121;2525;1966;30,9;62,4;93,7;61;51,9;6,3;22,6;20,2;19,9;45;45,4;23,2
M0142;SARAGURO;-79,2321;-3,6121;2525;1967;54,3;81,3;109,5;50,3;41,3;83,9;65,3;28,5;21,7;51,6;19,5;14,7
M0142;SARAGURO;-79,2321;-3,6121;2525;1968;33;77,2;154,6;55,5;26,7;27,6;60,6;49,5;42,3;71,7;46,2;38,5
